brand,title,price,final_resale_price,n_likes,limited,model,condition,m_model,material,color,sold_out,description,mean_retail_price
Hermès,Birkin 40 leather handbag,13850.03,13850.03,8.0,0,birkin,Very good condition,Birkin 40,Leather,Black,0.0,"Hermès Birkin40 in PHW Togo lead (matte black color) seasonal not available anywhere. Changing colors in lighting differences (may be dark gray also in some lights). 
 Come together when you arrive in the shop (receipt) just remove the stickers as it will stain on the material (also keeping all the stickers). 
 This is actually the best size for the man and the weekend trip so useful and special. 
 bought in 2016 but 2-3 used. No stain no fault no friction always in perfect condition!",9010.0
Hermès,Birkin 35 leather handbag,13760.67,13671.32,20.0,0,birkin,Never worn,Birkin 35,Leather,Multicolour,0.0,"Note to Cloakroom: I took all these photos with my iphone 12 pro, they are all my property, no photos are from the Internet, 
 I have been selling with you for several years, I like to give the best presentation to my articles so that the customer can look at each part of the article in detail. 
 RARE Hermes Birkin Handbag 35cm, Canvas-Togo Leather-Gold Color 
 
 Item condition: Never worn 
 Material: Togo Leather - Canvas [ [2]] 
 Dimensions (cm): W: 35cm H: 26cm D: 20cm (Approx) 
 Dimensions (inch): W: 13.77 ""H: 10.23 ""d: 7.87"" (approx) 
 Handle height (cm): 46 cm (approx) Handle height (inch): 18.11 ""(approx) 
 [[ 2]] Main color: Gold (Hermès calls this color ""Gold"") 
 Comes with: Original box, rain cover, dust bag, lock with keys 
 
 Special features: 1 compartments, 2 inside pockets (one zipped pocket, one patch pocket) 
 
 The bag, it has never been used, in excellent condition, it has been stored for several years in its box, without odors or stains 
 very nice shine of the leather, 
 Note: fittings (sides where the straps pass) show a slight deterioration ""very little visible, you can hardly see it"" 
 you can see it on the main photo and photo number 9, 13. 
 The bag has been stored for a long time, the metal if not in use, over time deteriorates, 
 the customer who buys this article should be aware of this detail, 
 ""very few micro scratches"" in the hardware of the straps and the front closure (photo 6, 9) the rest is in perfect condition. 
 Condition of article 9.9 / 10 
 Exterior: N Interior: N 
 Shape: Impeccable condition 
 Interior: Impeccable condition 
 Pocket (s ): Impeccable condition 
 Odor: No odor. 
 

Packaging: Dustbag, Original box",7700.0
Hermès,Birkin 25 leather handbag,15190.35,15190.35,11.0,0,birkin,Never worn,Birkin 25,Leather,Burgundy,0.0,"Hermes Birkin 25 bag in burgundy red swift leather called rouhe H gold hardware. Never worn, in its dustbag, box and rain bag.",6490.0
Hermès,Birkin 30 leather handbag,15637.13,15637.13,23.0,0,birkin,Never worn,Birkin 30,Leather,Grey,0.0,", never worn. All plastic top, HW silver, Pewter color, complete set, delivered with receipt 02/2021. I bought this bag in February 2021.",7937.0
Hermès,Birkin 25 leather handbag,16083.9,16083.9,34.0,0,birkin,Very good condition,Birkin 25,Leather,Pink,0.0,"Iconic Birkin 25 Togo in Magnolia color. Used very few times. Still with films on the hardware. 
 Receipt, box and rain cover. 
 Twilly optional
Packaging: Original box",6490.0
Hermès,Leather handbag,19111.96,17200.46,11.0,0,birkin,Very good condition,Birkin 35,Leather,Grey,0.0,"Hermes Birkin 35 Togo Etoop Silver Hardware Handbag / Brand : Hermes Line : Birkin Type : Handbag Hardware Color : Silver Color Cases : Etoupe gray Material Fashion : Togo leather Weight Gram : 1.18kg / 2.6lb. Size Hxwxd Cm : 25cm x 35cm x 19cm / 9.84'' x 13.77'' x 7.48'' Gender : Men,Women,Unisex Condition : Opened (never used) Accessories : Box,Clochette,Dust bag,Key,Padlock,Rain cover Condition : Rank NS Never used / display item Condition : Rank N Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZodt3",7700.0
Hermès,Birkin 25 leather handbag,16844.9,16679.6,8.0,0,birkin,Very good condition,Birkin 25,Leather,Pink,0.0,"Hermes HERMES Goat Birkin 25 Personal Fuchsia Handbag Pink Shape / Brand : Hermes Line : Birkin Mpn : b5000327200000049 Type : Handbag Color Cases : Fuchsia / Fuchsia / Pink Material Fashion : Chevre leather Handle Length Cm : 33cm / 12.99'' Size Hxwxd Cm : 20cm x 3cm x 13cm / 7.87'' x 1.18'' x 5.11'' Condition : Used (good) Condition : Rank AB Used - Traces of usage, scratches / dirt can be seen but generally in good condition Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZos2v",6490.0
Hermès,Birkin 35 leather handbag,11616.15,8444.05,14.0,0,birkin,Never worn,Birkin 35,Leather,Camel,0.0,"Condition: superb shine, very good condition inside. 
 
 Collection: Birkin 
 Model: Birkin 35 cm 
 Gender: Woman 
 Year: 2008 
 
 Exceptional Hermes Birkin 35 cm handbag in gold Swift calfskin, hardware in palladium metal, double handle in gold Swift leather allowing the bag to be worn in the hand. 
 
 - Flap closure. 
 - Interior lining in gold leather, one zipped pocket, one patch pocket. 
 - Protection filter still present on the journal plate. 
 - Sold with zipper, key, padlock, bell, rain cover and dust bag. 
 - Document certifying the authenticity, appraised by the auctioneer: Mr. 
 
 Signature: ""Hermès Paris Made in France"", on 3 lines. 
 Serial number: L (2008) 
 
 Color: Gold 
 Material: Swift calfskin 
 Length: 35 cm [[2] ] Height: 27 cm 
 Depth: 18 cm 
 Category: Handbag 

Packaging: Dustbag",7700.0
Hermès,Birkin 30 leather handbag,15966.33,14369.62,19.0,0,birkin,Very good condition,Birkin 30,Leather,Purple,0.0,"Hermes Handbag Gillies Birkin 30 Anemone Purple Togo Swift Ladies 066754CK / Brand : Hermes Line : Birkin Mpn : 066754CK Type : Handbag Closure : Belt / Turn lock Color Cases : Anemone / Purple Material Fashion : Togo leather / Swift leather Country Of Origin : France Weight Gram : 940g / 2.07lb. Handle Length Cm : 33cm / 12.99'' Size Hxwxd Cm : 22cm x 30cm x 15cm / 8.66'' x 11.81'' x 5.9'' Gender : Women Condition : Used (like new) Production Year : 2014 Serial Number : R Accessories : Clochette,Dust bag,Key,Padlock,Rain cover Condition : Rank S Used - Mint condition, like new item Condition : Rank S Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZo8sw",7937.0
Hermès,Leather handbag,9775.19,8797.45,12.0,0,birkin,Good condition,Birkin 30,Leather,Orange,0.0,"Hermes HERMES Birkin 30 Orange Vaux Swift Silver Hardware Handbag / Brand : Hermes Line : Birkin Model Number : Birkin 30 Type : Handbag Closure : Flap Inner Pocket Type : Open pocket / Zipper pocket Number Dropdown : 1 / 1 Color Cases : Orange Material Fashion : Swift leather Country Of Origin : France Handle Length Cm : 30cm / 11.81'' Size Hxwxd Cm : 21.5cm x 30cm x 16cm / 8.46'' x 11.81'' x 6.29'' Condition : Used (good) Production Year : 2008 Serial Number : □L刻印(2008年製造) Accessories : Clochette,Dust bag,Key,Padlock Maintenance : Polished by maker Condition : Used - Traces of usage, damages / dirt can be seen but it is still in acceptable condition for continued usage Condition : Rank B Used - Traces of usage, damages / dirt can be seen but it is still in acceptable condition for continued usage Condition : Rank AB Serial Number Body : Marked Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZo705",7937.0
Hermès,Birkin 25 leather handbag,18425.73,18425.73,31.0,0,birkin,Never worn,Birkin 25,Leather,Khaki,0.0,"Purchased in February 2021. C6 Vert de gris, Togo, gold fittings. Never used, only opened for taking pictures. 
 Complete set of packages and receipts (original box, dust bag, certificate or card, receipt)
Packaging: Original box",6490.0
Hermès,Birkin 25 leather handbag,12956.48,11526.8,77.0,0,birkin,Very good condition,Birkin 25,Leather,Grey,0.0,"Magnificent Birkin 35 blue glacier, color out of production. Year 2016, very good condition, only a very small mark as photographed on the corners. Barely used, a wonderful dream !!!! 
 Delivered with box, all accessories and original invoice.",6490.0
Hermès,Birkin 30 leather handbag,12303.38,11073.04,11.0,0,birkin,Very good condition,Birkin 30,Leather,Camel,0.0,"HERMES Hermes Taurillon Birkin 30 silver metal fittings Toti leather bag / Brand : Hermes Line : Birkin Mpn : b5000327200000016 Type : Handbag Color Cases : Brown Material Fashion : Leather Leather Fur Type : Taurillon clemence leather Handle Length Cm : 34cm / 13.38'' Size Hxwxd Cm : 23cm x 30cm x 14cm / 9.05'' x 11.81'' x 5.51'' Condition : Used (very good) Condition : Rank A Used - A few traces of usage, some scratches / dirt can be seen but overall in very good condition Condition : Rank A Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZn8mr",7937.0
Hermès,Birkin 30 leather handbag,6888.6,6888.6,7.0,0,birkin,Good condition,Birkin 30,Leather,Red,0.0,"kkd-2105014455322 
 Brand: HERMES 
 Model name: Birkin 30 
 Series: □ H 
 Type: Ladies handbag 
 Material: Togo 
] Size: W: 11.8 ""H: 8.7"" D: 6.3 ""Handle: 11.4"" 
 W: 30cm H: 22cm D: 16cm Handle: 29cm 
 Specifications: Inside pocket x 2 
 Accessories: Original box key x2 Kadena (storage bag) 
 Condition rank: B 
 Handle: There is has a white spot around the top of the handle. There is a black stain at the bottom right of the inner handle. There are minor stains throughout. 
 Outside: There are minor stains on the corners and edges. The material has Scratch and a bit of Somberness. 
 Inside: There is some ease of use, but there are no visible scratches or stains.",7937.0
Hermès,Birkin 25 leather handbag,21562.03,16465.55,255.0,0,birkin,"Never worn, with tag",Birkin 25,Leather,Grey,0.0,"stamp 2020 Y 
 Tin 
 Rose gold hardware 
 Birkin 25 
 Togo 
 Complete package and receipt set",6490.0
Hermès,Birkin 35 leather handbag,10722.6,10722.6,8.0,0,birkin,Never worn,Birkin 35,Leather,Red,0.0,"Birkin bag in pretty red leather, .It's a jewel 😍🤩",7700.0
Hermès,Birkin 30 leather handbag,14153.44,12738.02,5.0,0,birkin,Very good condition,Birkin 30,Leather,Grey,0.0,"Hermes Birkin 30 Silver Hardware Swift Etope Etup Handbag Ladies / Brand : Hermes Line : Birkin Type : Handbag Closure : Turn lock Color Cases : Etoupe gray Material Fashion : Swift leather Handle Length Cm : 33cm / 12.99'' Size Hxwxd Cm : 23cm x 30cm x 15cm / 9.05'' x 11.81'' x 5.9'' Gender : Women Condition : Used (very good) Serial Number : □K Accessories : Clochette,Key,Padlock Condition : Rank A Used - A few traces of usage, some scratches / dirt can be seen but overall in very good condition Condition : Rank A Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZn8lp",7937.0
Hermès,Birkin 30 leather handbag,15235.29,11807.35,12.0,0,birkin,Never worn,Birkin 30,Leather,Orange,0.0,"Never worn 
 
 Hermès Birkin 30 2015 in Poppy Clemence leather with gold plated hardware",7937.0
Hermès,Birkin 35 leather handbag,16530.68,15101.0,15.0,0,birkin,"Never worn, with tag",Birkin 35,Leather,Grey,0.0,"BIRKIN 35 / TOGO / GRAY ETAIN / PHW 
 
 STAMP: Y 
 
 INCLUDES: PURCHASE BAG / BOX / DUST BAG / LOCK AND TAGS [[ 2]] 
 WITH PLASTIC IN THE MATERIAL 
 
 
 
 UNIQUE PIECES !! 

Packaging: Dustbag, Original box, Card or certificate",7700.0
Hermès,Birkin 30 alligator handbag,60314.63,60314.63,20.0,0,birkin,Very good condition,Birkin 30,Exotic leathers,Blue,0.0,"This Hermès Birkin 30 Alligator Mississippi is coloured in the rare blue shade Bleu St Cyr with palladium hardware. Matte Alligator is less scratch-sensitive and easier to handle than its shiny counterpart, making it the perfect choice. The 2017 (“A” stamp) bag comes in very good pre-loved condition. The bag comes with its box, dust bag, key, lock,clochette and rain protection.
Packaging: Dustbag, Original box",28900.0
Hermès,Birkin 30 leather handbag,8549.07,8549.07,120.0,0,birkin,Very good condition,Birkin 30,Leather,Red,0.0,"B30 in Rubis with PHW. 

Togo leather, O stamp. 

Excellent used condition.",7937.0
Hermès,Birkin 30 leather handbag,9829.05,9829.05,69.0,0,birkin,Very good condition,Birkin 30,Leather,Brown,0.0,"Cacao Birkin 30 (discontinued) with palladium hardware! 
 
 Bag put once still has films on lock and central hardware. 
 
 No sign. 
 
 Complete with: 
 - dustbag bag 
 - dustbag padlock 
 - never used rain cover 
 - box 
 - protect bag in pannò for closure 
 - tag 
 - copy of invoice with data deleted for privacy.",7937.0
Hermès,Birkin 25 ostrich handbag,28146.83,28146.83,21.0,0,birkin,Never worn,Birkin 25,Exotic leathers,Green,0.0,"Hermès Birkin 25, in ostrich skin, titian green color, gold trim. Purchased in 2020, stamp Y. Never worn,. All protective gaskets are still inside. Taken out of the box just to take pictures. Comes complete set, with original receipt, box, dustbag, raincoat, lock, key, bell.",13800.0
Hermès,Birkin 35 leather handbag,7591.68,7591.68,6.0,0,birkin,Very good condition,Birkin 35,Leather,Camel,0.0,Excellent condition with signs of use throughout. Scratches on hardware and some corner wear,7700.0
Hermès,Birkin 30 leather handbag,11283.91,10155.22,6.0,0,birkin,Good condition,Birkin 30,Leather,Purple,0.0,"HERMES Hermes Birkin 30 Ruby Silver Hardware Ladies Taurillon Clemence Handbag / Brand : Hermes Line : Birkin Model Number : Birkin 30 Type : Handbag Closure : Flap Inner Pocket Type : Open pocket / Zipper pocket Color Cases : Ruby / Ruby / Ruby Material Fashion : Taurillon clemence leather Size Hxwxd Cm : 22cm x 30cm x 16cm / 8.66'' x 11.81'' x 6.29'' Gender : Men,Women Condition : Used (good) Accessories : Clochette Condition : Rank AB Used - Traces of usage, scratches / dirt can be seen but generally in good condition Condition : Rank AB Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZnyfi",7937.0
Hermès,Birkin 35 leather handbag,8880.89,7992.65,21.0,0,birkin,Very good condition,Birkin 35,Leather,Camel,0.0,"Hermes Birkin 35 Gold Hardware Handbag Kushbel Ladies / Brand : Hermes Line : Birkin Model Number : Birkin 35 Type : Handbag Closure : Turn lock Inner Pocket Type : Zipper pocket / Open pocket Color Cases : Brown Material Fashion : Courchevel leather Handle Length Cm : 36cm / 14.17'' Size Hxwxd Cm : 25cm x 35cm x 17.5cm / 9.84'' x 13.77'' x 6.88'' Gender : Women Condition : Used (very good) Accessories : Clochette,Key Condition : Rank A Used - A few traces of usage, some scratches / dirt can be seen but overall in very good condition Condition : Rank A Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZnvdf",7700.0
Hermès,Birkin 30 leather handbag,13181.0,11862.67,16.0,0,birkin,Very good condition,Birkin 30,Leather,Black,0.0,"Hermes Birkin 30 Silver Hardware Black Handbag Taurillon Ladies HERMES / Brand : Hermes Line : Birkin Model Number : Birkin 30 Type : Handbag Outer Pocket : Zipper pocket Color Cases : Black Material Fashion : Taurillon clemence leather Handle Length Cm : 34cm / 13.38'' Size Hxwxd Cm : 26.5cm x 31cm x 15.5cm / 10.43'' x 12.2'' x 6.1'' Gender : Women Condition : Used (very good) Accessories : Clochette Condition : Rank A Used - A few traces of usage, some scratches / dirt can be seen but overall in very good condition Condition : Rank A Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZm4ux",7937.0
Hermès,Birkin 35 leather handbag,13707.06,13707.06,60.0,0,birkin,"Never worn, with tag",Birkin 35,Leather,Camel,0.0,"HERMES BAG BIRKIN 35 TOGO GOLD PHW (2010 - N EN CARRÉ). This 35 cm Birkin is made of Togo leather which stands out for its durability and visible grain. This Birkin also features the much sought after Palladium plated hardware. The interior is lined with luxurious goatskin in a matching gold color and the exterior leather remains crisp and beautiful throughout. The protective plastic remains on all the material. The interior leather is clean and in excellent condition.
Packaging: Dustbag, Original box",7700.0
Hermès,Birkin 30 leather handbag,43781.61,9737.9,44.0,0,birkin,Very good condition,Birkin 30,Leather,Burgundy,0.0,"Hermès Birkin 30 in burgundy togo leather with golden trim. It is in very good condition, no signs of wear on the corners for example, no damage to the interior. 
 The bag was purchased in 2019 at the flagship store in Paris. 
 The stamp begins with a D 
 Supplied with dust bag, protective rain coat, original receipt.",7937.0
Hermès,Crocodile handbag,43906.69,32198.24,90.0,0,birkin,Good condition,Birkin 40,Exotic leathers,Blue,0.0,Hermes Birkin crocodile (color: electric blue),28900.0
Hermès,Birkin 30 leather handbag,13181.0,11862.67,11.0,0,birkin,Very good condition,Birkin 30,Leather,Navy,0.0,"Hermes Birkin 30 Silver Hardware Blue Indigo Handbag Taurillon Ladies HERMES / Brand : Hermes Line : Birkin Model Number : Birkin 30 Type : Handbag Outer Pocket : Zipper pocket Color Cases : Blue indigo / Navy Material Fashion : Taurillon clemence leather Handle Length Cm : 35cm / 13.77'' Size Hxwxd Cm : 23cm x 30cm x 15cm / 9.05'' x 11.81'' x 5.9'' Gender : Women Condition : Used (very good) Accessories : Clochette Condition : Rank A Used - A few traces of usage, some scratches / dirt can be seen but overall in very good condition Condition : Rank A Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZm4n4",7937.0
Hermès,Birkin 30 leather handbag,13313.9,12956.48,7.0,0,birkin,Never worn,Birkin 30,Leather,Brown,0.0,"Birkin 30 never worn 2020 full ebony brown gold interior 
 Stamp Y",7937.0
Hermès,Birkin 40 leather handbag,10585.0,10585.0,23.0,0,birkin,Very good condition,Birkin 40,Leather,Grey,0.0,97% Hermes BIRKIN 40 BAG VEAU TOGO 8F Pewter,9010.0
Hermès,Birkin 35 leather handbag,9829.05,9784.37,8.0,0,birkin,Very good condition,Birkin 35,Leather,Grey,0.0,"073 
 STYLE: HERMÈS Birkin 35 Togo GHW 
 SIZE: 35 x 25 x 18 cm 
 COLOR: Blue Lin 
 HARDWARE: GHW (gold hardware) [ [2]] SERIAL NUMBER: ""M"" squared 
 YEAR: 2009 
 INCLUDING: Keys, Lock, Bell, Dustbag 
 CONDITION: Condition A: Excellent condition with some traces minor use; beautifully maintained",7700.0
Hermès,Birkin 25 leather handbag,14207.45,14207.45,21.0,0,birkin,Never worn,Birkin 25,Leather,Green,0.0,"B25 Vert Bosphore in swift leather, Never used, purchased 12/2020.
Packaging: Original box",6490.0
Hermès,Birkin 35 leather handbag,11928.89,10454.54,16.0,0,birkin,Never worn,Birkin 35,Leather,Blue,0.0,"Hermes Birkin 35 bag in an incredibly beautiful color!
Packaging: Original box",7700.0
Hermès,Birkin 35 leather handbag,6656.95,6651.59,138.0,0,birkin,Good condition,Birkin 35,Leather,Beige,0.0,"The iconic Birkin 35 in a rare BISCUIT color, a neutral for ages, matches any occasion or outfit for that final polished touch 🖤 
 Palladium trims and grained togo leather complete the look. 
 square (2008), this bag comes with its dust bag, its protection against the rain and its booklet, a Hermès ribbon (which I find chic on the handles of a neutral bag) and a FREE silk Twilly to make the bag work with any color you choose 😍 
 
 The bag is in a nice little used condition. The corners are perfect. There are only a few slight marks on the hardware and (tiny) inside, all seen in the photo. The handles show signs of wear due to the color. Obviously easily masked (if desired) by a twilly or ribbon, as shown in the photos. 
 This is the only reason why I am announcing this beautiful bag at this great price, and in ""good condition"". Nothing else to report 
 
 The felt protection in the photos might not come with the bag because I seem to have misplaced it. My apologies if this will be the case 🙏",7700.0
Hermès,Birkin 25 leather handbag,20998.43,20998.43,37.0,0,birkin,Never worn,Birkin 25,Leather,Black,0.0,"HERMÈS BIRKIN 25 black togo leather 
 Z stamp 
 
 Bag: Hermès Birkin bag 
 Size: 25cm 
 Color: Black 
 Material : Togo Leather 
 Material: Gold 
 Measures: 25x18.5x13cm (9.75 ""x7.25"" x4.25 "") 
 Condition: Pristine 
 Includes: Lock , Keys, Bell, Dustbag, Hermès Box 
 

Packaging: Original box",6490.0
Hermès,Green Ostrich Handbag Birkin 30,14296.8,14296.8,31.0,0,birkin,Very good condition,Birkin 30,Exotic leathers,Green,0.0,"Apple green bag, medium size. Long shape with small dot patterns all over the surface. Three-panel flap on the top, side straps with silver-tone metal swivel clasp. Two handles on the top, an internal compartment containing a zipped pocket and a patch. Year 2004. 
 Approximate measurements: width = 28 cm, height = 22 cm, depth = 14 cm, handle height = 11 cm. 
 Composition: ostrich. 
 Packaging: delivered with three dust bags, rain cover, keys, padlock and bell. 
 Made in France. 
 Note: micro-scratches on the metal parts, a small brown stain on an internal corner. Trace of pen on one of the handles, on the top. The box shown in the photo is not available.
Packaging: Dustbag",13800.0
Hermès,Birkin 30 leather handbag,19529.91,17576.69,22.0,0,birkin,Very good condition,Birkin 30,Leather,Pink,0.0,"Hermes Birkin 30 Epson Rose Confetti Silver Hardware Handbag / Brand : Hermes Line : Birkin Model Number : Birkin 30 Color Cases : Rose confetti Material Fashion : Epsom leather Size Hxwxd Cm : 23cm x 30cm x 15.5cm / 9.05'' x 11.81'' x 6.1'' Condition : Opened (never used) Accessories : Box,Clochette,Dust bag Condition : Rank N New / never used Condition : Rank N Initial Added : Yes Inscription : Y Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZnkjf",7937.0
Hermès,Birkin 35 leather handbag,8846.15,8801.47,41.0,0,birkin,Very good condition,Birkin 35,Leather,Black,0.0,"Birkin very good condition, hardly worn, always with great care and kept in its box The palladium was hard without even the slightest scratch. Togo skin of clemency without any mark; perfect corners, handles and edges. Extremely rare “Hermès Raisin” color with original box, dustbag, padlock, keys, waterproof.",7700.0
Hermès,Birkin 40 leather handbag,10722.6,10722.6,6.0,0,birkin,Very good condition,Birkin 40,Leather,Black,0.0,"Black Ardennes leather 
Gold hardware, has been replaced and still has plastic on
New set of clochette and keys
Fresh from Hermes spa, all corners repaired, full service done.
In excellent vintage condition, comes with dustbag.
Invoice of spa service available
Packaging: Dustbag",9010.0
Hermès,Birkin 40 leather handbag,12062.93,11999.48,2.0,0,birkin,Very good condition,Birkin 40,Leather,White,0.0,"An Hermes 40 in pearl gris, a beige tone that is more neutral and elegant. I’m very good shape and condition. Silver palladium and include keys and lock. No dust bag and invoice.",9010.0
Hermès,Birkin 25 leather handbag,17107.01,17107.01,18.0,0,birkin,Never worn,Birkin 25,Leather,Purple,0.0,"Handbag type bags 
 Brand: HERMES 
 Model: BIRKIN 25 RETOURNE CUIR SWIFT ANEMONE 
 Manufacturer Part Number: H049362CC 
 Bag type: handbag [[2] ] Year of manufacture: 2021 
 Gender: Female 
 
 List of documents and accessories supplied: 
 Box 
 Pochon 
 Padlock with key 
 Zipper with bell 
 
 CHARACTERISTICS: 
 Material: leather 
 Color: Purple 
 Note: gold plated attributes [[ 2]] Type of closure: flap 
 Size: 24 to 29 cm 
 Handle height (in cm): 10 
 Dimensions: H: 22 x W: 25 x D: 14 cm
Packaging: Dustbag, Original box",6490.0
Hermès,Birkin 30 crocodile handbag,33865.55,33865.55,34.0,0,birkin,Very good condition,Birkin 30,Exotic leathers,Purple,0.0,"Sublime and rare Hermes Birkin 30 cm handbag in Amethyst niloticus crocodile, hardware in palladium metal, double handle in amethyst crocodile allowing the bag to be worn in the hand Interior lining in purple leather, one zipped pocket, one patch pocket Sold with zipper, key, covered padlock, bell , dustbag, copy of purchase invoice. Signature: ""Hermès Paris Made in France"" Stamp: O square (2011) Dimensions: 23 * 30 * 15 cm In excellent condition with plastics still present on some parts. 
 Packaging : Dustbag, Original box
Packaging: Dustbag, Original box, Card or certificate",28900.0
Hermès,Birkin 35 leather handbag,14977.2,12895.03,31.0,0,birkin,Never worn,Birkin 35,Leather,Red,0.0,"HERMÈS BIRKIN 35
Color: Red Rouge Casaque
Leather: Epsom
Year: T (2015)
Hardware: Gold (GHW)
Includes: Original box, dust bag, lock, clochette, two keys, rain cover, felt, carebook, ribbon, and receipt
Condition: never used with plastics still on hardware",7700.0
Hermès,Birkin 25 leather handbag,13850.03,13850.03,62.0,0,birkin,Never worn,Birkin 25,Leather,Pink,0.0,"Hermès Birkin 25 Rose Ete Swift Silver Buckle Timbre Y
Packaging: Card or certificate",6490.0
Hermès,Birkin 25 leather handbag,13403.25,13403.25,30.0,0,birkin,Never worn,Birkin 25,Leather,Red,0.0,"Hermes Birkin 25 in swift leather, rouge piment color. 
 With purchase invoice, dustbag and box. 
 Dim: 25x18,5x13 cm, year 2020",6490.0
Hermès,Birkin 35 leather handbag,10275.83,10275.83,23.0,0,birkin,Good condition,Birkin 35,Leather,Brown,0.0,"Hermès Birkin 35 bag made of brown leather. Bag in very good condition with light touches on the metal parts and on the corners of the base. 
 Ref. 37290",7700.0
Hermès,Birkin 40 leather handbag,14019.52,12617.87,1.0,0,birkin,Good condition,Birkin 40,Leather,Beige,0.0,"Hermes HERMES Taurillon Clemence Birkin 40 Etope Handbag Gray / Brand: Hermes Line: Birkin Mpn: b5000327200000031 Type: Handbag Case Color: Gray Fashion Material: Taurillon clemence leather Handle Length Cm: 40cm / 15.74 '' Size HxWxD Cm: 32cm x 38cm x 20cm / 12.59 '' x 14.96 '' x 7.87 '' Gender: Woman Condition: Used (good) Accessories: Bell, Key, Padlock Condition: Row AB Used - Traces of use, scratches / dirt visible but generally in good condition Condition: Row AB serial number Body: Accessories marked Note: Before purchasing, please refer to the images of the accessories included with the item. Condition Notice: Before purchasing, please refer to the pictures for the exact condition of the item.",9010.0
Hermès,Birkin 35 leather handbag,13403.25,13403.25,7.0,0,birkin,Good condition,Birkin 35,Leather,Brown,0.0,"Birkin 35 in good condition, Togo leather. I note good condition because of slight signs of use on the corners, handle and micro scratches on the closure. With box and dustbag. Without invoice.",7700.0
Hermès,Birkin 35 leather handbag,14743.58,14743.58,2.0,0,birkin,Never worn,Birkin 35,Leather,Red,0.0,"Hermes Birkin 35
Pelle Taurillon Clemence
Colore Rouge Casaque
Hardware Gold
New! 
Never worn
Full set
Box - 2 dustbag - raincoat 
Plastic on hardware",7700.0
Hermès,Birkin 35 leather handbag,13850.03,13850.03,3.0,0,birkin,Good condition,Birkin 35,Leather,Yellow,0.0,"Hermes Paris Sac Birkin size 35 
 In veau Epsom lime color 
 Year of production 2000 
 Good condition 
 Complete with clochette, lock, keys and dust-bag. but no.",7700.0
Hermès,Birkin 40 leather tote,9158.89,8712.11,10.0,0,birkin,Very good condition,Birkin 40,Leather,Camel,0.0,"Magnificent Birkin 40 in Taurillon Gold leather from 2013. 
 Camel color 
 1 key, bell and lock 
 In its box 
 No cover 
 In very good state. Slightly marked corners, only visible up close.
Packaging: Original box",9010.0
Hermès,Birkin 30 leather handbag,7659.28,7659.28,7.0,0,birkin,Good condition,Birkin 30,Leather,Camel,0.0,"Hermes Birkin VGC Haut a Courroies 32 Gold Buckle Handbag in brown. 

Size 32 is very rare!

Stamp ○ V (made in 1992)

Measurements: W32×H25×D16cm/handle 31cm

Comes with: Key/lock/rain cover

There are signs of use overall, see pictures.",7937.0
Hermès,Birkin 30 leather handbag,14995.34,13496.19,5.0,0,birkin,Very good condition,Birkin 30,Leather,Grey,0.0,"Hermes Birkin 30 Silver Hardware Sage Handbag Taurillon Ladies / Brand : Hermes Line : Birkin Type : Handbag Closure : Turn lock Handle Length Cm : 34cm / 13.38'' Size Hxwxd Cm : 23.5cm x 30cm x 15cm / 9.25'' x 11.81'' x 5.9'' Gender : Women Condition : Used (very good) Serial Number : X Accessories : Clochette,Key,Padlock Condition : Rank A Used - A few traces of usage, some scratches / dirt can be seen but overall in very good condition Condition : Rank A Accessories Notice : Before purchasing, please refer to the images of the accessories included with the item. Condition Notice : Before purchasing, please refer to the images for the exact condition of the item.  sku : GZokzp",7937.0
Hermès,Birkin 25 leather handbag,14211.34,14211.34,67.0,0,birkin,Never worn,Birkin 25,Leather,Grey,0.0,"Y stamp. 
 Swift leather. 
 Pearl Gray 80. 
 Phw. 
 Supplied with key and padlock, dust bag, box and raincoat. No receipt.",6490.0
